303	10	3	0	1
304	10	4	0	1
305	10	5	0	1
306	10	6	0	1
307	10	7	0	1
308	10	8	0	1
309	10	9	0	1
310	10	10	0	1
311	10	11	0	1
312	10	12	0	1
313	10	13	0	1
314	10	14	0	1
315	10	15	0	1
316	10	16	0	1
317	10	17	0	1
318	10	18	0	1
319	10	19	0	1
320	10	20	0	1
321	10	21	0	1
322	10	22	0	1
323	10	23	0	1
324	10	24	0	1
325	10	25	0	1
326	10	26	2	1
327	10	27	0	1
328	10	28	1	1
329	10	29	2	1
330	10	30	1	1
331	8	1	0	1
332	8	2	0	1
333	8	3	0	1
334	8	4	0	1
335	8	5	0	1
336	8	6	0	1
337	8	7	2	1
338	8	8	0	1
339	8	9	0	1
340	8	10	0	1
341	8	11	0	1
342	8	12	1	1
343	8	13	0	1
344	8	14	0	1
345	8	15	0	1
346	8	16	2	1
347	8	17	0	1
348	8	18	0	1
349	8	19	0	1
350	8	20	0	1
351	8	21	0	1
352	8	22	0	1
353	8	23	0	1
354	8	24	0	1
355	8	25	1	1
356	8	26	0	1
357	8	27	1	1
358	8	28	0	1
359	8	29	0	1
360	8	30	0	1
361	13	1	0	1
362	13	2	0	1
363	13	3	0	1
364	13	4	0	1
365	13	5	2	1
366	13	6	0	1
367	13	7	0	1
368	13	8	0	1
369	13	9	0	1
370	13	10	0	1
371	13	11	1	1
372	13	12	0	1
373	13	13	0	1
374	13	14	0	1
375	13	15	0	1
376	13	16	0	1
377	13	17	2	1
378	13	18	0	1
379	13	19	0	1
380	13	20	0	1
381	13	21	0	1
382	13	22	0	1
383	13	23	0	1
384	13	24	0	1
385	13	25	0	1
386	13	26	0	1
387	13	27	0	1
388	13	28	0	1
389	13	29	0	1
390	13	30	0	1
391	14	1	0	1
392	14	2	0	1
393	14	3	0	1
394	14	4	0	1
395	14	5	1	1
396	14	6	1	1
397	14	7	0	1
398	14	8	0	1
399	14	9	0	1
400	14	10	1	1
401	14	11	2	1
402	14	12	0	1
403	14	13	0	1
404	14	14	0	1
405	14	15	0	1
406	14	16	0	1
407	14	17	1	1
408	14	18	0	1
409	14	19	0	1
410	14	20	0	1
411	14	21	0	1
412	14	22	0	1
413	14	23	0	1
414	14	24	0	1
415	14	25	0	1
416	14	26	0	1
417	14	27	0	1
418	14	28	0	1
419	14	29	0	1
420	14	30	0	1
421	1	1	0	3
422	1	2	0	3
423	1	3	0	3
424	1	4	0	3
425	1	5	0	3
426	1	6	0	3
427	1	7	0	3
428	1	8	0	3
429	1	9	0	3
430	1	10	0	3
431	1	11	0	3
432	1	12	0	3
433	1	13	0	3
434	1	14	0	3
435	1	15	0	3
436	1	16	0	3
437	1	17	0	3
438	1	18	0	3
439	1	19	0	3
440	1	20	0	3
441	1	21	0	3
442	1	22	0	3
443	1	23	0	3
444	1	24	0	3
445	1	25	0	3
446	1	26	2	3
447	1	27	1	3
448	1	28	2	3
449	1	29	2	3
450	1	30	2	3
451	2	1	0	3
452	2	2	2	3
453	2	3	0	3
454	2	4	0	3
455	2	5	1	3
456	2	6	0	3
457	2	7	0	3
458	2	8	0	3
459	2	9	0	3
460	2	10	0	3
461	2	11	2	3
462	2	12	1	3
463	2	13	1	3
464	2	14	1	3
465	2	15	0	3
466	2	16	1	3
467	2	17	2	3
468	2	18	2	3
469	2	19	2	3
470	2	20	1	3
471	2	21	1	3
472	2	22	0	3
473	2	23	0	3
474	2	24	1	3
475	2	25	1	3
476	2	26	2	3
477	2	27	1	3
478	2	28	0	3
479	2	29	0	3
480	2	30	0	3
481	3	1	0	3
482	3	2	1	3
483	3	3	0	3
484	3	4	0	3
485	3	5	1	3
486	3	6	0	3
487	3	7	0	3
488	3	8	0	3
489	3	9	2	3
490	3	10	2	3
491	3	11	2	3
492	3	12	2	3
493	3	13	2	3
494	3	14	2	3
495	3	15	0	3
496	3	16	1	3
497	3	17	0	3
498	3	18	0	3
499	3	19	0	3
500	3	20	0	3
501	3	21	0	3
502	3	22	0	3
503	3	23	0	3
504	3	24	0	3
505	3	25	0	3
506	3	26	0	3
507	3	27	0	3
508	3	28	0	3
509	3	29	0	3
510	3	30	0	3
511	12	1	0	3
512	12	2	0	3
513	12	3	1	3
514	12	4	2	3
515	12	5	0	3
516	12	6	2	3
517	12	7	0	3
518	12	8	2	3
519	12	9	0	3
520	12	10	0	3
521	12	11	0	3
522	12	12	0	3
523	12	13	0	3
524	12	14	0	3
525	12	15	0	3
526	12	16	0	3
527	12	17	0	3
528	12	18	0	3
529	12	19	0	3
530	12	20	0	3
531	12	21	0	3
532	12	22	0	3
533	12	23	0	3
534	12	24	0	3
535	12	25	0	3
536	12	26	0	3
537	12	27	0	3
538	12	28	0	3
539	12	29	0	3
540	12	30	0	3
541	11	1	3	3
542	11	2	3	3
543	11	3	3	3
544	11	4	3	3
545	11	5	3	3
546	11	6	3	3
547	11	7	3	3
548	11	8	3	3
549	11	9	3	3
550	11	10	3	3
551	11	11	3	3
552	11	12	3	3
553	11	13	3	3
554	11	14	3	3
555	11	15	3	3
556	11	16	3	3
557	11	17	3	3
558	11	18	3	3
559	11	19	3	3
560	11	20	3	3
561	11	21	3	3
562	11	22	3	3
563	11	23	3	3
564	11	24	3	3
565	11	25	3	3
566	11	26	3	3
567	11	27	3	3
568	11	28	3	3
569	11	29	3	3
570	11	30	3	3
571	4	1	1	3
572	4	2	1	3
573	4	3	0	3
574	4	4	0	3
575	4	5	0	3
576	4	6	0	3
577	4	7	0	3
578	4	8	0	3
579	4	9	0	3
580	4	10	0	3
581	4	11	2	3
582	4	12	2	3
583	4	13	2	3
584	4	14	1	3
585	4	15	0	3
586	4	16	0	3
587	4	17	0	3
588	4	18	1	3
589	4	19	2	3
590	4	20	2	3
591	4	21	2	3
592	4	22	1	3
593	4	23	0	3
594	4	24	0	3
595	4	25	1	3
596	4	26	0	3
597	4	27	0	3
598	4	28	1	3
599	4	29	1	3
600	4	30	0	3
601	5	1	1	3
602	5	2	0	3
603	5	3	0	3
604	5	4	0	3
605	5	5	0	3
606	5	6	0	3
607	5	7	0	3
608	5	8	0	3
609	5	9	0	3
610	5	10	0	3
611	5	11	1	3
612	5	12	1	3
613	5	13	1	3
614	5	14	1	3
615	5	15	1	3
616	5	16	0	3
617	5	17	0	3
618	5	18	0	3
619	5	19	1	3
620	5	20	1	3
621	5	21	2	3
622	5	22	0	3
623	5	23	2	3
624	5	24	0	3
625	5	25	1	3
626	5	26	0	3
627	5	27	0	3
628	5	28	0	3
629	5	29	0	3
630	5	30	0	3
631	6	1	2	3
632	6	2	1	3
633	6	3	0	3
634	6	4	0	3
635	6	5	0	3
636	6	6	0	3
637	6	7	0	3
638	6	8	0	3
639	6	9	0	3
640	6	10	0	3
641	6	11	1	3
642	6	12	1	3
643	6	13	0	3
644	6	14	0	3
645	6	15	0	3
646	6	16	0	3
647	6	17	0	3
648	6	18	0	3
649	6	19	0	3
650	6	20	0	3
651	6	21	0	3
652	6	22	0	3
653	6	23	2	3
654	6	24	1	3
655	6	25	0	3
656	6	26	2	3
657	6	27	0	3
658	6	28	0	3
659	6	29	0	3
660	6	30	0	3
661	9	1	1	3
662	9	2	0	3
663	9	3	0	3
664	9	4	0	3
665	9	5	0	3
666	9	6	0	3
667	9	7	1	3
668	9	8	0	3
669	9	9	0	3
670	9	10	0	3
671	9	11	1	3
672	9	12	0	3
673	9	13	1	3
674	9	14	1	3
675	9	15	2	3
676	9	16	2	3
677	9	17	0	3
678	9	18	1	3
679	9	19	1	3
680	9	20	0	3
681	9	21	0	3
682	9	22	2	3
683	9	23	0	3
684	9	24	1	3
685	9	25	2	3
686	9	26	0	3
687	9	27	2	3
688	9	28	0	3
689	9	29	0	3
690	9	30	0	3
691	7	1	0	3
692	7	2	0	3
693	7	3	0	3
694	7	4	0	3
695	7	5	0	3
696	7	6	0	3
697	7	7	0	3
698	7	8	0	3
699	7	9	0	3
700	7	10	0	3
701	7	11	0	3
702	7	12	0	3
703	7	13	0	3
704	7	14	0	3
705	7	15	0	3
706	7	16	0	3
707	7	17	0	3
708	7	18	0	3
709	7	19	0	3
710	7	20	0	3
711	7	21	0	3
712	7	22	0	3
713	7	23	2	3
714	7	24	2	3
715	7	25	0	3
716	7	26	0	3
717	7	27	0	3
718	7	28	0	3
719	7	29	0	3
720	7	30	0	3
721	10	1	0	3
722	10	2	1	3
723	10	3	0	3
724	10	4	0	3
725	10	5	0	3
726	10	6	0	3
727	10	7	0	3
728	10	8	0	3
729	10	9	0	3
730	10	10	0	3
731	10	11	0	3
732	10	12	0	3
733	10	13	0	3
734	10	14	0	3
735	10	15	0	3
736	10	16	0	3
737	10	17	0	3
738	10	18	0	3
739	10	19	0	3
740	10	20	0	3
741	10	21	0	3
742	10	22	0	3
743	10	23	0	3
744	10	24	0	3
745	10	25	0	3
746	10	26	2	3
747	10	27	0	3
748	10	28	1	3
749	10	29	2	3
750	10	30	1	3
751	8	1	0	3
752	8	2	0	3
753	8	3	0	3
754	8	4	0	3
755	8	5	0	3
756	8	6	0	3
757	8	7	2	3
758	8	8	0	3
759	8	9	0	3
760	8	10	0	3
761	8	11	0	3
762	8	12	1	3
763	8	13	0	3
764	8	14	0	3
765	8	15	0	3
766	8	16	2	3
767	8	17	0	3
768	8	18	0	3
769	8	19	0	3
770	8	20	0	3
771	8	21	0	3
772	8	22	0	3
773	8	23	0	3
774	8	24	0	3
775	8	25	1	3
776	8	26	0	3
777	8	27	1	3
778	8	28	0	3
779	8	29	0	3
780	8	30	0	3
781	13	1	0	3
782	13	2	0	3
783	13	3	0	3
784	13	4	0	3
785	13	5	2	3
786	13	6	0	3
787	13	7	0	3
788	13	8	0	3
789	13	9	0	3
790	13	10	0	3
791	13	11	1	3
792	13	12	0	3
793	13	13	0	3
794	13	14	0	3
795	13	15	0	3
796	13	16	0	3
797	13	17	2	3
798	13	18	0	3
799	13	19	0	3
800	13	20	0	3
801	13	21	0	3
802	13	22	0	3
803	13	23	0	3
804	13	24	0	3
805	13	25	0	3
806	13	26	0	3
807	13	27	0	3
808	13	28	0	3
809	13	29	0	3
810	13	30	0	3
811	14	1	0	3
812	14	2	0	3
813	14	3	0	3
814	14	4	0	3
815	14	5	1	3
816	14	6	1	3
817	14	7	0	3
818	14	8	0	3
819	14	9	0	3
820	14	10	1	3
821	14	11	2	3
822	14	12	0	3
823	14	13	0	3
824	14	14	0	3
825	14	15	0	3
826	14	16	0	3
827	14	17	1	3
828	14	18	0	3
829	14	19	0	3
830	14	20	0	3
831	14	21	0	3
832	14	22	0	3
833	14	23	0	3
834	14	24	0	3
835	14	25	0	3
836	14	26	0	3
837	14	27	0	3
838	14	28	0	3
839	14	29	0	3
840	14	30	0	3
1681	1	1	0	12
1682	1	2	0	12
1683	1	3	0	12
1684	1	4	0	12
1685	1	5	0	12
1686	1	6	0	12
1687	1	7	0	12
1688	1	8	0	12
1689	1	9	0	12
1690	1	10	0	12
1691	1	11	0	12
1692	1	12	0	12
1693	1	13	0	12
1694	1	14	0	12
1695	1	15	0	12
1696	1	16	0	12
1697	1	17	0	12
1698	1	18	0	12
1699	1	19	0	12
1700	1	20	0	12
1701	1	21	0	12
1702	1	22	0	12
1703	1	23	0	12
1704	1	24	0	12
1705	1	25	0	12
1706	1	26	2	12
1707	1	27	1	12
1708	1	28	2	12
1709	1	29	2	12
1710	1	30	2	12
1711	2	1	0	12
1712	2	2	2	12
1713	2	3	0	12
1714	2	4	0	12
1715	2	5	1	12
1716	2	6	0	12
1717	2	7	0	12
1718	2	8	0	12
1719	2	9	0	12
1720	2	10	0	12
1721	2	11	2	12
1722	2	12	1	12
1723	2	13	1	12
1724	2	14	1	12
1725	2	15	0	12
1726	2	16	1	12
1727	2	17	2	12
1728	2	18	2	12
1729	2	19	2	12
1730	2	20	1	12
1731	2	21	1	12
1732	2	22	0	12
1733	2	23	0	12
1734	2	24	1	12
1735	2	25	1	12
1736	2	26	2	12
1737	2	27	1	12
1738	2	28	0	12
1739	2	29	0	12
1740	2	30	0	12
1741	3	1	0	12
1742	3	2	1	12
1743	3	3	0	12
1744	3	4	0	12
1745	3	5	1	12
1746	3	6	0	12
1747	3	7	0	12
1748	3	8	0	12
1749	3	9	2	12
1750	3	10	2	12
1751	3	11	2	12
1752	3	12	2	12
1753	3	13	2	12
1754	3	14	2	12
1755	3	15	0	12
1756	3	16	1	12
1757	3	17	0	12
1758	3	18	0	12
1759	3	19	0	12
1760	3	20	0	12
1761	3	21	0	12
1762	3	22	0	12
1763	3	23	0	12
1764	3	24	0	12
1765	3	25	0	12
1766	3	26	0	12
1767	3	27	0	12
1768	3	28	0	12
1769	3	29	0	12
1770	3	30	0	12
1771	12	1	0	12
1772	12	2	0	12
1773	12	3	1	12
1774	12	4	2	12
1775	12	5	0	12
1776	12	6	2	12
1777	12	7	0	12
1778	12	8	2	12
1779	12	9	0	12
1780	12	10	0	12
1781	12	11	0	12
1782	12	12	0	12
1783	12	13	0	12
1784	12	14	0	12
1785	12	15	0	12
1786	12	16	0	12
1787	12	17	0	12
1788	12	18	0	12
1789	12	19	0	12
1790	12	20	0	12
1791	12	21	0	12
1792	12	22	0	12
1793	12	23	0	12
1794	12	24	0	12
1795	12	25	0	12
1796	12	26	0	12
1797	12	27	0	12
1798	12	28	0	12
1799	12	29	0	12
1800	12	30	0	12
1801	11	1	3	12
1802	11	2	3	12
1803	11	3	3	12
1804	11	4	3	12
1805	11	5	3	12
1806	11	6	3	12
1807	11	7	3	12
1808	11	8	3	12
1809	11	9	3	12
1810	11	10	3	12
1811	11	11	3	12
1812	11	12	3	12
1813	11	13	3	12
1814	11	14	3	12
1815	11	15	3	12
1816	11	16	3	12
1817	11	17	3	12
1818	11	18	3	12
1819	11	19	3	12
1820	11	20	3	12
1821	11	21	3	12
1822	11	22	3	12
1823	11	23	3	12
1824	11	24	3	12
1825	11	25	3	12
1826	11	26	3	12
1827	11	27	3	12
1828	11	28	3	12
1829	11	29	3	12
1830	11	30	3	12
1831	4	1	1	12
1832	4	2	1	12
1833	4	3	0	12
1834	4	4	0	12
1835	4	5	0	12
1836	4	6	0	12
1837	4	7	0	12
1838	4	8	0	12
1839	4	9	0	12
1840	4	10	0	12
1841	4	11	2	12
1842	4	12	2	12
1843	4	13	2	12
1844	4	14	1	12
1845	4	15	0	12
1846	4	16	0	12
1847	4	17	0	12
1848	4	18	1	12
1849	4	19	2	12
1850	4	20	2	12
1851	4	21	2	12
1852	4	22	1	12
1853	4	23	0	12
1854	4	24	0	12
1855	4	25	1	12
1856	4	26	0	12
1857	4	27	0	12
1858	4	28	1	12
1859	4	29	1	12
1860	4	30	0	12
1861	5	1	1	12
1862	5	2	0	12
1863	5	3	0	12
1864	5	4	0	12
1865	5	5	0	12
1866	5	6	0	12
1867	5	7	0	12
1868	5	8	0	12
1869	5	9	0	12
1870	5	10	0	12
1871	5	11	1	12
1872	5	12	1	12
1873	5	13	1	12
1874	5	14	1	12
1875	5	15	1	12
1876	5	16	0	12
1877	5	17	0	12
1878	5	18	0	12
1879	5	19	1	12
1880	5	20	1	12
1881	5	21	2	12
1882	5	22	0	12
1883	5	23	2	12
1884	5	24	0	12
1885	5	25	1	12
1886	5	26	0	12
1887	5	27	0	12
1888	5	28	0	12
1889	5	29	0	12
1890	5	30	0	12
1891	6	1	2	12
1892	6	2	1	12
1893	6	3	0	12
1894	6	4	0	12
1895	6	5	0	12
1896	6	6	0	12
1897	6	7	0	12
1898	6	8	0	12
1899	6	9	0	12
1900	6	10	0	12
1901	6	11	1	12
1902	6	12	1	12
1903	6	13	0	12
1904	6	14	0	12
1905	6	15	0	12
1906	6	16	0	12
1907	6	17	0	12
1908	6	18	0	12
1909	6	19	0	12
1910	6	20	0	12
1911	6	21	0	12
1912	6	22	0	12
1913	6	23	2	12
1914	6	24	1	12
1915	6	25	0	12
1916	6	26	2	12
1917	6	27	0	12
1918	6	28	0	12
1919	6	29	0	12
1920	6	30	0	12
1921	9	1	1	12
1922	9	2	0	12
1923	9	3	0	12
1924	9	4	0	12
1925	9	5	0	12
1926	9	6	0	12
1927	9	7	1	12
1928	9	8	0	12
1929	9	9	0	12
1930	9	10	0	12
1931	9	11	1	12
1932	9	12	0	12
1933	9	13	1	12
1934	9	14	1	12
1935	9	15	2	12
1936	9	16	2	12
1937	9	17	0	12
1938	9	18	1	12
1939	9	19	1	12
1940	9	20	0	12
1941	9	21	0	12
1942	9	22	2	12
1943	9	23	0	12
1944	9	24	1	12
1945	9	25	2	12
1946	9	26	0	12
1947	9	27	2	12
1948	9	28	0	12
1949	9	29	0	12
1950	9	30	0	12
1951	7	1	0	12
1952	7	2	0	12
1953	7	3	0	12
1954	7	4	0	12
1955	7	5	0	12
1956	7	6	0	12
1957	7	7	0	12
1958	7	8	0	12
1959	7	9	0	12
1960	7	10	0	12
1961	7	11	0	12
1962	7	12	0	12
1963	7	13	0	12
1964	7	14	0	12
1965	7	15	0	12
1966	7	16	0	12
1967	7	17	0	12
1968	7	18	0	12
1969	7	19	0	12
1970	7	20	0	12
1971	7	21	0	12
1972	7	22	0	12
1973	7	23	2	12
1974	7	24	2	12
1975	7	25	0	12
1976	7	26	0	12
1977	7	27	0	12
1978	7	28	0	12
1979	7	29	0	12
1980	7	30	0	12
1981	10	1	0	12
1982	10	2	1	12
1983	10	3	0	12
1984	10	4	0	12
1985	10	5	0	12
1986	10	6	0	12
1987	10	7	0	12
1988	10	8	0	12
1989	10	9	0	12
1990	10	10	0	12
1991	10	11	0	12
1992	10	12	0	12
1993	10	13	0	12
1994	10	14	0	12
1995	10	15	0	12
1996	10	16	0	12
1997	10	17	0	12
1998	10	18	0	12
1999	10	19	0	12
2000	10	20	0	12
2001	10	21	0	12
2002	10	22	0	12
2003	10	23	0	12
2004	10	24	0	12
2005	10	25	0	12
2006	10	26	2	12
2007	10	27	0	12
2008	10	28	1	12
2009	10	29	2	12
2010	10	30	1	12
2011	8	1	0	12
2012	8	2	0	12
2013	8	3	0	12
2014	8	4	0	12
2015	8	5	0	12
2016	8	6	0	12
2017	8	7	2	12
2018	8	8	0	12
2019	8	9	0	12
2020	8	10	0	12
2021	8	11	0	12
2022	8	12	1	12
2023	8	13	0	12
2024	8	14	0	12
2025	8	15	0	12
2026	8	16	2	12
2027	8	17	0	12
2028	8	18	0	12
2029	8	19	0	12
2030	8	20	0	12
2031	8	21	0	12
2032	8	22	0	12
2033	8	23	0	12
2034	8	24	0	12
2035	8	25	1	12
2036	8	26	0	12
2037	8	27	1	12
2038	8	28	0	12
2039	8	29	0	12
2040	8	30	0	12
2041	13	1	0	12
2042	13	2	0	12
2043	13	3	0	12
2044	13	4	0	12
2045	13	5	2	12
2046	13	6	0	12
2047	13	7	0	12
2048	13	8	0	12
2049	13	9	0	12
2050	13	10	0	12
2051	13	11	1	12
2052	13	12	0	12
2053	13	13	0	12
2054	13	14	0	12
2055	13	15	0	12
2056	13	16	0	12
2057	13	17	2	12
2058	13	18	0	12
2059	13	19	0	12
2060	13	20	0	12
2061	13	21	0	12
2062	13	22	0	12
2063	13	23	0	12
2064	13	24	0	12
2065	13	25	0	12
2066	13	26	0	12
2067	13	27	0	12
2068	13	28	0	12
2069	13	29	0	12
2070	13	30	0	12
2071	14	1	0	12
2072	14	2	0	12
2073	14	3	0	12
2074	14	4	0	12
2075	14	5	1	12
2076	14	6	1	12
2077	14	7	0	12
2078	14	8	0	12
2079	14	9	0	12
2080	14	10	1	12
2081	14	11	2	12
2082	14	12	0	12
2083	14	13	0	12
2084	14	14	0	12
2085	14	15	0	12
2086	14	16	0	12
2087	14	17	1	12
2088	14	18	0	12
2089	14	19	0	12
2090	14	20	0	12
2091	14	21	0	12
2092	14	22	0	12
2093	14	23	0	12
2094	14	24	0	12
2095	14	25	0	12
2096	14	26	0	12
2097	14	27	0	12
2098	14	28	0	12
2099	14	29	0	12
2100	14	30	0	12
\.
